specpeaks 4096 2048 256
/Winds/Sax_Alto/aeolian/ASax-aeol-A#3-p-N-R200u.wav;0;0;0.0148403;0;0;0;0.0258926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0838452;0;0;0;0;0;0;0;0;0;0;0.0176005;0;0;0;0;0;0;0;0;0.126503;0;0;0;0;0;0;0;0;0;0;0;0.0138891;0;0;0;0;0;0;0;0;0;0.0948011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.10326;0;0;0.104232;0;0;0.0870785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0445388;0;0;0.0428769;0;0;0;0;0;0;0;0;0;0.0747801;0;0;0.0786529;0;0.0722967;0;0;0;0.0597174;0;0.0583622;0;0;0;0;0;0;0;0.08242;0;0;0.0880031;0;0;0;0.0909262;0;0;0;0.0866424;0;0;0;0.0745482;0;0.0709534;0;0;0.0660108;0;0;0;0.0652794;0;0.0651449;0;0;0;0;0.0674912;0;0;0;0.0823349;0;0;0;0;0.0798803;0;0;0;0;0.0575736;0;0;0;0.0768358;0;0;0;0.0875678;0;0.0961881;0;0;0;0;0.0803328;0;0;0;0.0638583;0;0;0.0665541;0;0;0;0;0;0;0.0778737;0;0;0;0;0.076506;0;0.0697941;0;0;0;0;0;0.0546411;0;0;0.0515625;0;0;0.047977;0;0.0522749;0;0;0;0.059078;0;0.0642835;0;0;0;0;0;0;0;0
/Winds/Sax_Alto/aeolian/ASax-aeol-A#4-p-N-R200u.wav;0;0;0.0171363;0;0;0;0.0243386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0343425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.122282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0695568;0;0;0.0642098;0;0;0;0;0;0;0.0172695;0;0;0.0131503;0;0;0;0;0;0;0;0;0;0;0;0;0.0960756;0;0;0.0914233;0;0;0;0.0676174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0270031;0;0;0.0251854;0;0;0;0;0;0;0;0;0;0;0;0.0500309;0;0;0;0;0.0361907;0;0;0.0345954;0;0.031261;0;0;0;0;0;0.0419875;0;0;0;0.0524364;0;0;0;0.0545954;0;0;0;0;0;0;0.0374548;0;0.0343289;0;0;0.0384458;0;0;0.0386527;0;0;0;0;0;0;0;0;0;0.0453326;0;0;0.0473661;0;0.0465078;0;0.0425226;0;0;0;0.0389199;0;0;0;0;0;0.0457368;0;0.0454591;0;0;0;0.0541801;0;0;0;0;0;0.0432262;0;0;0;0;0.0452689;0;0;0;0.0364467;0;0;0;0;0.0530452;0;0;0.0561379;0;0.0439327;0;0;0.050431;0;0;0;0;0.040272;0;0;0;0.0355724;0;0;0;0;0;0;0;0.0426095;0;0.0418401;0;0;0;0.0353862;0;0
/Winds/Sax_Alto/aeolian/ASax-aeol-A3-p-N-R100u.wav;0;0.0153375;0;0;0;0;0.025403;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08834;0;0;0;0;0;0;0;0;0;0;0.0170555;0;0;0;0;0;0;0;0.13147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0941354;0;0;0.0699576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.107029;0;0;0.10221;0;0;0.0877807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0446721;0;0;0.0406571;0;0;0;0;0;0;0;0;0;0;0.0818198;0;0;0.074587;0;0;0.0626396;0;0;0;0;0;0;0;0;0;0.085922;0;0;0.0905351;0;0;0.0965239;0;0;0;0.0910535;0;0;0;0.0760232;0;0;0;0.0702871;0;0;0;0.0681895;0;0;0;0;0;0;0.0670323;0;0;0;0.0855834;0;0;0;0.0778905;0;0;0;0.0616917;0;0;0;0;0.0748993;0;0;0.0894001;0;0;0.0964166;0;0;0;0;0.0818963;0;0;0.0667064;0;0;0.0686225;0;0;0;0;0;0;0;0.0804751;0;0;0.0752909;0;0.0732566;0;0;0;0;0;0.0572513;0;0;0.0540881;0;0.0478309;0;0;0;0;0.0623399;0;0;0.065601;0;0;0;0;0;0;0;0;0.0406033;0;0.0415558;0;0;0;0.0438783;0;0;0.0357628;0;0;0.033896;0
/Winds/Sax_Alto/aeolian/ASax-aeol-A4-p-N-R100u.wav;0;0;0.0169667;0;0;0;0.0236519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.031519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.126788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0711988;0;0;0;0;0;0;0;0;0.0175473;0;0;0.0143865;0;0;0;0;0;0;0;0;0;0;0;0.0992516;0;0;0.093643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0279056;0;0;0.0247063;0;0;0;0;0;0;0;0;0;0;0.051636;0;0;0;0;0.0394985;0;0;0.0359992;0;0.0330024;0;0.0338615;0;0;0.0413568;0;0;0;0;0.0541067;0;0;0.052369;0;0;0;0;0;0.0389404;0;0;0;0;0.0386714;0;0;0.0396888;0;0;0;0;0;0;0;0;0;0.0482573;0;0;0.0474629;0;0;0;0.0427087;0;0;0.0394563;0;0.0386288;0;0;0;0.0487079;0;0;0.0472997;0;0;0.0570965;0;0;0;0;0;0;0;0;0;0.0466316;0;0;0;0;0;0;0;0;0.0557846;0;0.0579724;0;0;0;0;0.0491895;0;0;0;0.04302;0;0;0;0.0362144;0;0;0;0;0;0;0;0.045701;0;0.0440592;0;0;0;0;0;0;0;0.0275637;0;0;0.0280183;0;0;0.0244793;0;0;0;0.0238404;0;0.024553
/Winds/Sax_Alto/aeolian/ASax-aeol-B3-p-N-R200d.wav;0;0.017233;0;0;0;0.0240484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0511677;0;0;0;0;0.00917476;0;0.00896685;0;0;0;0;0;0;0;0;0;0;0;0;0;0.126949;0;0;0;0;0;0;0;0;0;0;0;0;0.014314;0;0;0;0.016999;0;0;0;0.0113029;0;0;0;0;0;0;0.0760402;0;0;0.0655275;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0344136;0;0.0337054;0;0;0;0;0;0;0;0;0;0;0.0414688;0;0;0;0;0;0;0.0673422;0;0;0.0628061;0;0.0543869;0;0;0;0.0589235;0;0;0;0.0512938;0;0;0;0;0;0;0.0268079;0;0;0;0.0427707;0;0;0.0435123;0;0;0;0;0;0;0;0.0538078;0;0;0.0595685;0;0.0596546;0;0;0;0;0.0547999;0;0.0546222;0;0;0;0.0630145;0;0;0;0.0688951;0;0;0.0563576;0;0;0;0;0;0;0;0;0.0373667;0;0;0;0;0;0.0389488;0;0;0;0;0;0.0570834;0;0;0;0.044746;0;0;0;0;0;0;0;0.0448071;0;0;0.0482374;0;0;0.0388124;0;0;0;0;0;0;0;0;0;0;0;0;0.0243018;0;0;0.0295002;0;0;0;0.0361134;0;0;0.0290568;0;0;0;0.0284048;0;0;0.0283335;0;0;0;0;0.023744;0;0;0;0.0261534;0;0;0;0;0.0282021;0;0.029295;0;0;0
/Winds/Sax_Alto/aeolian/ASax-aeol-B4-p-N-R200d.wav;0;0;0;0;0.0216415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.126753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0252123;0;0;0;0;0;0;0;0;0;0;0;0.0120922;0;0.0125955;0;0;0;0;0;0;0;0;0;0;0;0.0394824;0;0;0;0;0;0;0;0;0.032872;0;0.0296548;0;0.0262115;0;0;0;0;0;0.0238744;0;0;0;0.0269957;0;0;0;0.0234469;0;0;0;0;0;0;0;0;0;0;0.036971;0;0;0.0358777;0;0;0;0.0377955;0;0;0;0;0;0;0;0;0.0195675;0;0;0.0218223;0;0;0;0;0;0;0;0;0.0420573;0;0;0;0.0540304;0;0;0.0581476;0;0;0.0673069;0;0;0;0.0672841;0;0;0;0.0689241;0;0;0.0660541;0;0.0673953;0;0;0;0;0;0;0;0.037227;0;0;0;0.0433818;0;0;0.0398279;0;0;0;0;0;0;0;0;0;0.0277359;0;0.0291539;0;0;0;0;0.031516;0;0;0.037965;0;0;0.0408782;0;0;0;0;0;0.0362894;0;0;0.0337624;0;0.0352981;0;0;0.0363774;0;0;0;0;0.029263;0;0;0;0.0304122;0;0.0320584;0;0;0;0
/Winds/Sax_Alto/aeolian/ASax-aeol-C#3-p-N-N.wav;0;0.0151115;0;0;0;0.02911;0;0;0;0;0;0;0;0.0908194;0;0;0;0;0;0;0.0253137;0;0;0;0;0;0.0825104;0;0;0;0;0;0;0.0225776;0;0;0;0;0.0395206;0;0;0;0;0;0;0;0;0;0;0;0;0.0932352;0;0;0;0;0.0357477;0;0;0;0;0;0;0;0;0;0.0798892;0;0;0;0;0;0;0;0;0;0;0;0;0.0982336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0877382;0;0;0;0;0;0.0517554;0;0;0.0456915;0;0;0;0;0;0;0.0619677;0;0.0609505;0;0;0.0523807;0;0;0.0511294;0;0;0;0;0.0633058;0;0;0;0.0631456;0;0;0.0591781;0;0;0.0556976;0;0;0;0.0564132;0;0;0.0597201;0;0;0.0610717;0;0.0532008;0;0;0;0;0;0;0;0;0;0;0;0.0633778;0;0;0;0;0.0512885;0;0;0.0477774;0;0;0.0549845;0;0;0;0.0598362;0;0;0;0;0;0;0.0515894;0;0;0;0;0.0467822;0;0;0;0;0.0588894;0;0;0.0539098;0;0.0544433;0;0;0;0.0595936;0;0.0608236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0606841;0;0;0;0;0;0;0;0;0;0.0291459;0;0;0;0;0.0398035;0;0;0.0365713;0;0;0;0;0.0277144;0;0;0;0.0312074;0;0;0;0.0341575;0;0;0;0;0.0315081;0;0;0.0310893
/Winds/Sax_Alto/aeolian/ASax-aeol-C#4-p-N-N.wav;0;0.0163233;0;0;0;0.0244668;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0529675;0;0;0;0;0;0;0.00923276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12738;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0132233;0;0;0;0;0.0162422;0;0;0;0.0108575;0;0;0;0;0;0;0;0.0737136;0;0.0621215;0;0;0;0.0485457;0;0;0;0;0;0;0;0;0;0;0;0.0324062;0;0;0.0317877;0;0;0.0245399;0;0;0;0;0;0;0;0;0.0395935;0;0;0;0;0;0;0;0;0.0632468;0;0.0644507;0;0;0.0520463;0;0;0;0;0.0571059;0;0;0;0;0.0499788;0;0;0;0;0;0;0.0246474;0;0;0;0;0;0;0.0430073;0;0;0;0;0;0;0;0;0.0500053;0;0;0;0;0.0555056;0;0.0558133;0;0;0;0;0.0510274;0;0.0511224;0;0;0;0.061537;0;0;0;0;0.0666742;0;0;0.0561704;0;0;0;0;0;0.0407944;0;0;0.0354635;0;0;0.0340901;0;0;0.0329119;0;0;0.0380811;0;0;0;0;0;0.0554838;0;0;0;0.0408119;0;0;0;0;0;0;0;0;0;0;0;0;0.0459764;0;0;0.0370937;0;0.0356565;0;0;0.0290613;0;0;0;0.0241744;0;0;0;0;0;0.0238223;0;0;0;0;0;0;0.0339874;0;0
/Winds/Sax_Alto/aeolian/ASax-aeol-C#5-p-N-N.wav;0;0;0;0;0;0.020198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0106988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.113579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.023979;0;0;0;0;0;0;0;0.0113148;0;0;0;0;0.012131;0;0;0.0118517;0;0;0;0;0;0;0;0;0;0;0;0;0.0381101;0;0;0;0;0;0.0261837;0;0;0;0.030617;0;0;0.0286041;0;0;0;0;0;0.0208298;0;0.0234911;0;0;0.0249175;0;0;0.0246269;0;0;0;0.0234136;0;0.0224616;0;0;0;0;0;0;0.0330462;0;0;0.0343829;0;0;0;0;0;0;0;0.0338062;0;0;0;0.0257022;0;0;0;0;0;0;0;0;0;0.0202131;0;0;0;0;0;0;0;0;0.0405948;0;0;0;0;0.0511112;0;0;0.0545705;0;0;0;0.0615042;0;0;0.0634953;0;0;0;0;0.0645479;0;0;0;0.0630985;0;0.0610044;0;0;0;0;0;0.0386972;0;0.0354545;0;0;0;0;0;0.0426703;0;0;0.0377844;0;0.0345325;0;0;0;0;0.0263213;0;0;0;0.0256208;0;0.0275014;0;0;0;0.0281778;0;0;0.0298421;0;0;0.0371768;0;0;0.0370128;0
/Winds/Sax_Alto/aeolian/ASax-aeol-C4-p-N-R100d.wav;0;0.0169495;0;0;0;0.0250106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0543033;0;0;0;0;0;0.00898817;0;0.00871695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.135076;0;0;0;0;0;0;0;0;0;0;0;0;0.0136576;0;0;0;0.0163668;0;0.0160036;0;0;0.0104795;0;0;0;0;0;0;0.0750122;0;0;0.0637588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0347829;0;0.0327339;0;0;0.0255351;0;0;0;0;0;0;0;0;0;0.0396468;0;0;0;0;0;0;0.0652472;0;0.0640235;0;0;0.0542315;0;0;0;0.0570582;0;0;0;0;0.0497321;0;0;0;0;0;0;0.0257678;0;0;0;0;0.0426933;0;0.0423066;0;0;0;0;0;0;0;0.0523159;0;0;0;0.0560984;0;0.0577767;0;0;0;0;0.0527733;0;0.0527649;0;0;0;0.0625275;0;0;0;0.0684969;0;0;0.055612;0;0;0;0;0;0;0;0;0;0.0370739;0;0;0;0;0;0;0.0391814;0;0;0;0;0;0.0576339;0;0;0.0446818;0;0;0;0;0;0;0;0;0;0.0437213;0;0;0.0498671;0;0;0.0384801;0;0.0358155;0;0;0;0.0293395;0;0;0;0;0;0;0;0.0233161;0;0;0;0.0286649;0;0;0;0.0359144;0;0;0;0;0;0;0.0265496;0;0;0.0269287;0;0;0.0236111;0;0.0239156
